session_id,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,hours_remaining
8,49.3,1,66.0,4,1,0,0,50.4,3.59
8,48.1,1,35.4,1,1,0,0,42.3,3.71
8,47.1,1,34.7,1,1,0,0,56.0,3.88
8,46.0,1,59.8,5,1,0,0,31.7,3.89
8,45.1,1,34.5,5,1,0,0,44.9,3.75
8,44.2,1,30.6,4,1,0,0,30.3,3.7
8,43.3,1,69.0,2,1,0,0,26.1,2.58
8,41.8,1,51.5,4,1,0,0,52.4,2.35
8,40.5,1,30.8,4,1,0,0,31.9,2.82
8,39.3,1,32.8,5,1,0,0,41.3,2.81
8,37.9,1,57.4,1,1,0,0,42.9,2.79
8,36.8,1,62.3,4,1,0,0,32.4,3.12
8,35.6,1,44.2,5,1,1,0,46.5,2.75
8,34.5,1,54.2,1,1,1,0,27.3,2.77
8,33.3,1,51.3,1,1,1,0,49.1,2.14
8,32.2,1,52.1,1,0,1,0,57.9,1.99
8,30.9,1,54.8,2,0,0,0,57.7,2.03
8,29.4,1,32.4,5,0,0,0,44.3,3.11
8,28.4,1,32.7,1,0,0,0,41.6,2.09
8,27.3,1,35.0,4,0,0,0,33.2,2.0
8,26.2,1,37.3,4,0,0,0,27.4,2.05
8,25.2,1,49.4,4,0,0,0,33.5,2.01
8,24.3,1,53.6,4,0,0,0,30.1,2.01
8,23.4,1,36.8,2,0,0,0,31.8,1.6
8,22.0,1,63.7,4,0,0,0,57.0,1.56
8,21.1,1,50.8,1,0,0,0,37.6,1.79
8,20.0,1,59.9,4,0,0,0,25.7,1.86
8,18.9,1,36.5,2,0,0,0,26.8,1.33
8,17.7,1,30.1,2,0,1,0,42.9,1.1
8,16.4,1,37.5,4,0,1,0,33.3,1.55
8,15.4,1,52.7,1,0,1,0,54.0,1.15
9,32.9,1,52.2,4,0,0,0,54.5,2.14
9,31.6,1,53.4,1,0,0,0,26.6,2.35
9,30.4,1,36.1,4,0,0,0,48.0,2.21
9,29.2,1,49.8,1,0,1,0,47.9,2.14
9,28.0,1,61.6,4,0,1,0,55.3,1.98
9,26.7,1,64.0,1,0,1,0,59.9,1.86
9,25.6,1,60.8,2,0,1,0,40.9,1.27
9,24.1,1,60.3,1,0,1,0,36.2,1.58
9,22.8,0,0.0,0,0,1,0,5.0,3.55
9,22.4,0,0.0,0,0,1,0,9.3,3.48
9,21.9,0,0.0,0,0,1,0,5.2,3.4
9,21.3,1,74.6,4,0,1,0,56.2,0.93
9,19.7,1,89.0,1,0,1,0,66.4,1.33
9,18.4,1,90.8,3,0,1,0,56.0,1.16
9,16.4,1,86.4,3,0,1,0,85.2,0.73
9,14.8,1,74.6,2,0,1,0,62.6,0.99
9,13.2,1,99.3,4,0,1,0,81.9,0.65
9,11.6,1,79.9,4,0,1,0,63.1,1.02
9,10.2,1,84.9,3,0,1,0,91.9,0.42
9,7.9,1,64.3,1,0,1,0,89.6,0.32
9,6.4,1,82.0,4,0,1,0,72.9,0.51
9,5.0,1,84.9,2,0,1,0,68.2,0.27
9,3.6,1,85.9,4,0,1,0,57.1,0.36
9,2.3,1,79.0,2,0,0,0,65.9,0.22
9,0.7,1,92.1,1,0,0,0,60.0,0.0
10,91.7,0,0.0,0,1,1,0,2.8,13.98
10,91.3,0,0.0,0,1,1,0,3.6,15.0
10,90.7,0,0.0,0,1,1,0,3.3,16.14
10,90.3,0,0.0,0,1,1,0,4.9,14.15
10,89.8,0,0.0,0,1,1,0,10.5,13.67
10,89.2,0,0.0,0,1,1,0,11.8,12.92
10,88.6,0,0.0,0,1,1,0,3.7,14.38
10,88.2,0,0.0,0,1,1,0,3.9,14.35
10,87.7,1,54.5,5,1,1,0,36.8,5.44
10,86.5,1,43.7,1,1,1,0,33.3,5.47
10,85.2,0,0.0,0,1,1,0,4.3,11.98
10,84.6,1,34.4,5,1,1,0,43.5,5.68
10,83.4,1,32.6,1,1,1,0,57.6,5.21
10,82.0,1,56.4,1,1,1,0,32.5,4.85
10,80.6,1,47.2,4,0,1,0,27.9,6.35
10,79.5,1,68.7,5,0,1,0,36.2,5.06
10,78.1,1,68.2,5,1,1,0,36.1,5.49
10,76.8,1,38.3,2,1,1,0,41.2,3.93
10,75.3,1,50.7,1,1,1,0,48.8,4.67
10,74.0,1,31.6,4,1,1,0,16.9,5.35
10,72.9,1,38.6,5,1,1,0,32.7,4.94
10,71.6,1,17.2,4,1,1,0,13.1,6.31
10,70.6,1,24.0,1,1,1,0,13.4,5.0
10,69.4,1,18.8,5,1,1,0,33.7,5.3
10,68.3,1,23.1,1,1,1,0,29.4,4.4
10,67.0,1,28.0,4,1,1,0,27.4,4.76
10,65.9,1,25.9,1,1,1,0,13.7,4.91
10,64.7,1,35.9,5,1,1,0,35.0,5.0
10,63.7,1,21.6,4,1,1,0,22.7,4.24
10,62.6,1,36.3,5,1,1,0,32.0,5.19
10,61.4,1,43.0,4,1,1,0,53.5,3.71
10,60.0,1,41.0,4,1,1,0,41.6,3.99
10,59.0,1,55.2,5,1,1,0,52.6,4.07
10,57.8,1,37.5,2,1,1,0,26.9,3.7
10,56.4,1,56.2,5,1,1,0,49.2,3.76
10,55.0,1,64.3,4,1,1,0,37.6,3.34
10,53.6,1,30.4,1,1,1,0,38.0,3.9
10,52.4,1,64.9,5,1,1,0,39.4,3.22
10,51.0,1,42.4,4,1,1,0,30.6,3.6
10,49.9,1,30.3,2,1,1,0,49.6,2.89
10,48.4,1,54.6,5,1,1,0,32.6,3.2
10,47.1,1,58.1,5,1,1,0,33.2,2.93
10,45.7,1,49.5,2,1,1,0,46.0,2.58
10,44.1,1,54.4,5,1,1,0,36.3,2.82
10,42.8,1,54.6,2,0,1,0,31.9,2.09
10,41.3,1,42.6,4,0,1,0,33.6,2.75
10,40.1,1,46.9,2,0,1,0,44.5,2.8
10,38.8,1,32.2,4,0,1,0,30.6,3.06
10,37.7,1,41.0,1,0,1,0,42.6,2.89
10,36.5,1,49.5,2,0,1,0,37.2,1.96
10,34.9,1,46.5,1,0,1,0,52.4,2.15
10,33.6,1,44.6,1,0,1,0,44.4,2.14
10,32.4,1,30.9,5,0,1,0,46.5,1.96
10,31.2,1,36.9,2,0,1,0,51.4,1.57
10,29.7,1,50.2,4,0,1,0,46.8,2.08
10,28.4,1,38.6,5,1,1,0,59.2,2.09
10,27.1,1,32.2,5,1,1,0,26.4,2.13
10,26.0,1,43.2,2,1,1,0,56.4,1.44
10,24.5,1,38.7,5,1,1,0,27.2,2.25
10,23.3,1,67.6,4,1,1,0,39.5,1.13
11,82.2,1,20.2,1,1,1,0,11.2,6.88
11,81.2,1,15.1,1,1,1,0,11.4,5.61
11,80.0,1,35.4,5,1,1,0,13.1,5.9
11,79.1,1,31.3,5,1,1,0,14.3,6.73
11,78.1,0,0.0,0,1,1,0,2.7,12.09
11,77.7,0,0.0,0,1,1,0,5.8,13.66
11,77.4,1,49.2,2,1,1,0,40.5,5.02
11,76.0,1,46.2,2,1,1,0,49.9,4.27
11,74.6,1,41.7,2,1,1,0,35.7,4.58
11,73.3,1,62.9,1,1,1,0,27.2,4.9
11,72.1,1,47.1,2,1,1,0,31.8,4.03
11,70.7,1,43.1,5,1,0,0,57.1,4.99
11,69.5,1,60.3,5,1,0,0,45.2,4.54
11,68.2,1,45.1,5,1,0,0,28.9,4.87
11,67.0,1,64.5,1,1,0,0,48.4,4.0
11,65.5,1,52.2,1,1,0,0,50.4,4.61
11,64.4,1,41.3,4,1,0,0,39.9,5.29
11,63.3,1,66.7,1,1,1,0,36.5,4.45
11,62.0,0,0.0,0,1,1,0,11.2,8.97
11,61.4,0,0.0,0,1,1,0,5.6,8.74
11,60.8,0,0.0,0,1,1,0,2.4,8.66
11,60.3,1,68.2,2,1,1,0,91.5,2.68
11,58.4,1,76.7,3,1,1,0,87.8,2.23
11,56.4,1,77.1,2,1,1,0,86.4,2.64
11,54.5,1,86.0,3,0,1,0,65.2,2.56
11,52.7,1,67.6,3,0,1,0,64.5,2.35
11,50.9,1,75.5,4,0,1,0,73.5,2.9
11,49.5,1,87.3,4,0,0,0,63.0,3.21
11,48.2,1,69.1,3,0,0,0,65.7,2.08
11,46.4,1,98.4,4,0,1,0,60.9,2.79
11,45.1,1,85.8,4,1,1,0,87.7,2.27
11,43.5,1,89.3,4,1,1,0,58.7,2.07
11,41.9,1,92.7,1,1,1,0,93.4,2.33
11,40.2,1,83.0,3,1,0,0,84.9,2.07
11,38.5,1,62.5,3,1,0,0,59.4,2.29
11,37.1,1,80.7,3,1,0,0,58.9,1.6
11,35.1,1,68.4,1,1,0,0,77.9,1.78
11,33.5,1,96.5,2,1,0,0,90.2,1.88
11,32.2,1,72.9,2,1,0,0,65.0,1.69
11,30.5,1,64.5,4,1,0,0,80.0,1.88
11,29.0,1,64.0,3,1,0,0,73.7,1.62
11,27.2,1,82.8,3,1,0,0,72.7,1.26
11,25.4,1,67.9,1,1,0,0,87.4,1.71
11,24.0,1,71.9,4,1,0,0,79.3,1.51
11,22.6,1,82.0,3,1,0,0,93.9,1.05
11,20.7,1,67.0,2,1,0,0,81.5,1.11
11,18.9,1,74.6,3,1,0,0,62.0,0.96
11,16.9,1,65.9,1,1,0,0,55.8,0.87
11,15.6,1,83.8,2,1,0,0,64.4,0.85
11,14.1,1,63.3,2,1,0,0,57.1,0.89
11,12.7,1,78.5,2,0,0,0,72.0,0.85
11,11.4,1,91.0,2,0,0,0,59.2,0.68
11,9.8,1,82.0,2,0,1,0,50.0,0.51
11,8.3,1,53.1,2,0,1,0,55.5,0.47
11,6.7,1,32.4,4,0,1,0,39.7,0.47
11,5.5,1,61.9,2,0,1,0,77.5,0.36
11,4.0,1,83.2,4,0,1,0,72.4,0.26
11,2.8,1,68.1,1,0,1,0,91.5,0.12
11,1.0,1,65.2,1,1,1,0,82.8,0.08
12,88.3,1,36.6,1,0,1,0,45.2,5.82
12,87.1,1,46.8,5,0,1,0,27.4,7.21
12,86.1,1,64.2,1,0,1,0,51.2,6.07
12,84.9,1,33.9,5,0,1,0,51.6,6.16
12,83.7,1,60.9,1,0,1,0,44.3,4.54
12,82.3,1,33.9,5,0,1,0,51.7,6.91
12,81.3,1,42.9,1,0,1,0,56.7,5.61
12,80.0,1,68.1,5,0,1,0,48.4,4.69
12,78.5,1,57.2,4,0,1,0,27.4,6.03
12,77.6,1,60.4,2,1,1,0,28.0,4.42
12,76.2,1,66.4,5,1,1,0,51.1,3.95
12,74.7,1,59.9,5,1,1,0,55.7,5.14
12,73.6,1,63.5,4,1,1,0,94.8,3.15
12,71.7,1,92.6,4,1,1,0,73.5,3.42
12,70.0,1,96.8,3,1,1,0,89.1,2.98
12,68.1,1,90.4,3,1,1,0,90.5,2.59
12,65.8,1,90.1,3,1,1,0,85.2,2.63
12,63.6,1,94.6,3,1,1,0,90.9,3.07
12,61.8,1,92.7,3,1,1,0,89.5,3.02
12,59.9,1,82.9,3,1,1,0,83.7,2.77
12,58.0,1,96.1,3,1,1,0,97.3,2.06
12,56.1,1,73.8,3,1,0,0,71.3,2.47
12,54.2,1,66.1,3,1,0,0,88.7,2.23
12,52.4,1,71.8,3,1,0,0,88.5,2.25
12,50.7,1,71.2,3,1,0,0,90.7,2.54
12,49.0,1,66.5,3,1,0,0,77.6,2.61
12,47.5,1,94.7,3,1,0,0,70.8,1.47
12,45.8,1,66.0,3,1,0,0,74.0,2.24
12,43.8,1,69.7,3,1,0,0,97.9,2.26
12,42.2,1,92.2,3,1,0,0,95.2,1.86
12,40.4,1,70.9,3,1,0,0,93.8,1.66
12,38.3,1,73.7,3,1,0,0,77.8,1.63
12,36.5,1,85.8,3,1,0,0,74.3,1.38
12,34.5,1,73.9,4,1,0,0,73.2,2.07
12,33.2,1,86.7,2,1,0,0,55.6,1.77
12,31.9,1,71.5,2,1,0,0,79.8,1.6
12,30.1,1,68.8,3,1,0,0,68.8,1.55
12,28.5,1,86.7,4,1,0,0,69.6,1.97
12,27.4,1,98.5,2,1,0,0,77.9,1.62
12,26.0,1,64.8,4,1,0,0,77.8,1.69
12,24.6,1,94.3,2,1,0,0,83.1,1.46
12,23.1,1,43.5,5,1,0,0,34.5,1.61
12,21.9,1,18.5,4,1,0,0,14.3,2.28
12,21.2,1,23.5,5,1,0,0,15.5,2.03
12,20.3,1,26.6,5,1,0,0,12.4,1.99
12,19.3,1,15.8,4,1,0,0,11.0,2.06
12,18.6,1,19.6,5,1,0,0,18.3,1.34
12,17.4,1,16.5,4,1,0,0,10.3,1.65
12,16.6,1,40.7,1,1,0,0,10.8,1.02
12,15.4,1,25.5,1,1,0,0,28.2,1.54
12,14.7,1,17.0,1,1,0,0,26.0,1.21
12,13.9,1,44.0,4,1,0,0,34.5,1.46
12,13.1,1,46.5,1,1,0,0,38.5,1.24
12,12.0,1,17.0,5,1,0,0,17.9,1.18
12,11.2,1,22.9,1,1,0,0,16.2,0.86
12,10.1,1,17.9,1,1,0,0,26.0,0.82
12,9.0,1,39.1,1,1,0,0,19.0,0.81
12,7.8,1,42.9,5,0,1,0,27.2,0.36
12,6.8,1,28.8,5,0,1,0,27.5,0.55
12,5.7,1,36.2,4,0,1,0,19.0,0.51
13,66.9,1,86.8,3,1,1,0,87.7,2.51
13,64.8,1,92.6,3,0,1,0,74.3,3.16
13,62.9,1,70.2,3,0,1,0,89.6,3.02
13,61.0,1,78.4,3,1,1,0,87.4,2.83
13,59.3,1,80.6,3,1,1,0,76.3,2.53
13,57.3,1,47.3,2,1,1,0,42.1,2.86
13,55.6,1,52.6,5,1,1,0,47.4,3.98
13,54.4,1,68.5,2,1,1,0,38.3,2.65
13,52.7,1,56.0,4,1,1,0,28.9,3.43
13,51.4,0,0.0,0,1,1,0,10.4,8.48
13,50.9,1,31.0,1,1,1,0,50.5,3.65
13,49.8,1,33.5,1,1,1,0,54.4,3.08
13,48.4,1,67.1,5,1,1,0,59.7,3.44
13,47.1,1,38.2,5,1,1,0,42.5,3.14
13,45.8,1,88.4,4,1,1,0,88.8,2.14
13,43.9,1,79.5,1,1,1,0,79.0,2.51
13,42.7,1,53.2,2,1,1,0,33.7,2.43
13,41.3,1,47.1,2,1,1,0,36.8,2.86
13,39.9,1,41.4,5,1,1,0,58.4,2.39
13,38.5,1,50.0,4,1,1,0,36.5,2.27
13,37.2,1,35.2,5,1,1,0,37.6,2.85
13,36.0,1,68.9,5,1,1,0,49.6,2.51
13,34.7,1,58.2,1,1,1,0,48.0,2.06
13,33.2,1,38.1,5,1,1,0,29.8,2.45
13,32.0,1,36.2,1,1,1,0,53.5,2.41
13,30.8,1,68.5,4,1,1,0,32.3,2.16
13,29.5,1,51.4,5,1,1,0,40.7,2.17
13,28.2,1,61.3,1,1,1,0,27.8,1.93
13,27.2,1,47.7,2,1,1,0,57.1,1.44
13,25.6,1,49.8,1,1,1,0,56.9,1.49
13,24.0,1,57.3,2,1,1,0,35.3,1.7
13,22.6,1,59.0,5,1,1,0,42.9,1.3
13,21.4,1,64.2,2,1,1,0,50.8,0.76
13,19.6,1,34.6,1,1,1,0,26.6,1.33
13,18.5,1,64.7,5,1,1,0,59.1,1.03
13,16.9,1,88.2,2,1,1,0,45.6,0.83
13,15.1,1,91.2,2,1,1,0,51.4,0.76
13,13.4,1,75.9,2,0,1,0,67.5,0.89
13,12.0,1,38.4,4,0,1,0,35.6,0.87
13,10.8,1,42.1,2,0,1,0,43.0,0.71
13,9.8,1,36.9,1,0,1,0,29.3,0.71
13,8.6,1,50.7,4,0,1,0,54.6,0.76
13,7.4,1,63.6,2,0,1,0,27.7,0.49
13,6.0,1,77.3,3,0,1,0,73.4,0.35
13,4.0,1,96.4,3,0,1,0,90.3,0.13
13,1.9,1,91.5,3,0,1,0,98.1,0.0
14,82.5,1,61.4,2,1,1,0,64.3,4.26
14,81.0,1,50.8,2,1,1,0,44.0,4.99
14,79.8,1,65.4,3,1,1,0,90.7,3.67
14,78.1,1,94.8,3,1,1,0,77.1,3.46
14,76.3,1,55.7,4,0,1,0,32.1,4.98
14,75.1,1,40.5,4,0,1,0,29.3,5.32
14,73.9,1,87.0,3,0,1,0,72.9,3.71
14,72.3,1,88.4,3,0,1,0,85.2,3.08
14,70.2,1,76.6,3,0,1,0,95.6,3.08
14,68.5,1,71.7,3,0,1,0,94.5,3.2
14,66.7,1,80.2,3,0,1,0,95.9,3.19
14,65.0,1,72.8,3,0,1,0,80.2,2.59
14,63.0,1,96.2,3,0,1,0,93.7,2.71
14,61.2,1,84.9,2,0,1,0,59.9,3.11
14,59.6,1,66.2,4,0,1,0,89.3,3.58
14,58.2,1,85.0,2,0,1,0,70.7,3.01
14,56.6,1,71.0,2,0,0,0,85.1,3.13
14,55.1,1,99.1,1,0,0,0,78.9,3.1
14,53.6,1,63.8,1,0,1,0,58.9,3.22
14,52.0,1,91.1,3,1,1,0,72.5,2.43
14,50.3,1,83.6,4,1,0,0,91.4,2.66
14,48.7,1,75.7,1,1,0,0,78.3,2.65
14,47.3,1,74.2,2,1,0,0,83.9,2.6
14,45.9,1,88.8,3,1,0,0,88.9,2.46
14,44.1,1,90.9,4,1,0,0,62.6,2.67
14,42.7,1,95.4,2,1,0,0,76.1,2.04
14,40.9,1,64.2,4,1,0,0,75.1,2.81
14,39.6,1,72.0,2,1,0,0,41.2,2.25
14,38.2,1,72.2,2,1,0,0,61.6,2.21
14,36.8,1,94.3,2,1,0,0,71.4,1.63
14,34.9,1,60.0,2,1,0,0,54.6,2.53
14,33.7,1,56.3,2,1,0,0,51.8,2.04
14,32.5,1,24.7,4,1,0,0,18.9,2.69
14,31.5,1,28.1,4,1,0,0,18.8,2.9
14,30.6,1,16.9,5,1,0,0,19.9,2.41
14,29.5,1,33.8,4,1,0,0,25.6,2.42
14,28.3,1,15.4,5,1,0,0,33.7,2.54
14,27.4,1,37.4,4,1,0,0,30.2,1.72
14,26.0,1,37.5,5,1,0,0,18.7,2.07
14,25.1,1,30.3,5,1,0,0,18.3,2.43
14,24.3,1,36.7,5,1,0,0,27.4,2.12
14,23.2,1,36.2,4,1,0,0,22.4,2.16
14,22.1,1,36.5,5,1,0,0,24.9,1.79
14,21.0,1,31.5,5,1,0,0,19.1,1.4
14,19.8,1,31.9,1,1,0,0,14.3,1.52
14,18.8,1,31.8,4,1,0,0,10.7,1.58
14,17.7,1,23.2,4,1,0,0,17.9,1.31
14,16.7,0,0.0,0,1,0,0,11.1,2.96
14,16.5,0,0.0,0,1,0,0,9.4,2.86
14,15.9,0,0.0,0,1,0,0,10.1,3.47
14,15.6,1,61.0,2,0,0,0,73.9,0.89
14,14.3,1,65.2,2,0,0,0,56.9,0.94
14,13.2,1,50.0,2,0,0,0,48.0,1.28
14,12.1,1,89.9,2,0,0,0,72.4,0.55
14,10.5,1,64.7,2,0,0,0,57.9,0.5
14,9.3,1,67.2,2,0,0,0,70.0,0.73
14,8.0,1,52.8,2,1,0,0,53.2,0.28
14,6.5,1,59.8,2,1,0,0,50.6,0.2
14,5.0,1,93.0,2,1,0,0,68.3,0.35
14,3.1,1,62.2,2,1,0,0,46.3,0.52
15,88.6,1,60.4,4,1,1,0,68.6,5.43
15,87.1,1,82.7,1,0,1,0,60.9,4.63
15,85.4,1,75.3,2,0,1,0,82.6,4.65
15,84.0,1,94.9,2,0,1,0,51.1,4.79
15,82.5,1,69.0,2,0,1,0,50.8,4.37
15,80.7,1,82.1,2,0,1,0,66.8,4.62
15,79.6,1,77.0,2,0,1,0,59.5,3.72
15,78.0,1,93.0,2,0,1,0,46.8,4.49
15,76.5,1,68.8,2,0,1,0,65.1,4.59
15,75.0,1,79.2,2,0,1,0,52.5,4.89
15,73.6,1,69.6,2,0,1,0,64.1,3.92
15,72.1,1,79.6,2,0,1,0,58.4,4.06
15,70.8,1,89.8,2,0,1,0,64.7,3.58
15,69.1,1,74.5,2,0,1,0,41.4,4.62
15,67.8,1,86.7,2,0,1,0,42.4,3.35
15,66.2,1,73.6,2,0,1,0,44.7,3.68
15,64.7,1,63.6,2,0,1,0,47.8,3.81
15,63.6,1,71.7,2,0,1,0,69.6,3.27
15,62.2,1,89.6,2,0,1,0,46.9,3.25
15,60.5,1,74.2,2,0,1,0,41.7,3.55
15,59.1,1,65.8,3,0,1,0,86.3,3.17
15,57.5,1,97.1,3,0,1,0,70.6,2.53
15,55.8,1,90.9,3,0,1,0,90.8,2.66
15,54.0,1,69.1,3,0,1,0,86.7,2.81
15,52.3,1,99.4,3,0,1,0,89.9,2.59
15,50.6,1,81.7,3,0,1,0,85.4,2.11
15,48.6,1,46.1,4,0,1,0,35.9,4.31
15,47.6,1,31.5,4,0,0,0,38.8,3.7
15,46.5,1,47.1,4,0,0,0,56.0,3.68
15,45.5,1,35.3,1,0,0,0,56.6,3.31
15,44.3,1,29.3,4,0,0,0,13.3,4.68
15,43.7,1,36.3,1,0,0,0,13.5,4.08
15,42.7,1,20.5,1,0,0,0,14.2,3.49
15,41.6,1,39.7,1,0,0,0,23.7,3.64
15,40.8,1,26.4,4,0,0,0,11.6,4.45
15,39.9,0,0.0,0,0,0,0,2.1,10.41
15,39.5,0,0.0,0,0,0,0,12.0,8.04
15,39.1,0,0.0,0,0,0,0,2.1,8.44
15,38.6,0,0.0,0,0,0,0,3.0,9.1
15,38.3,0,0.0,0,0,0,0,3.0,10.34
15,38.1,0,0.0,0,0,0,0,11.9,9.36
15,37.7,0,0.0,0,0,0,0,3.3,10.56
15,37.5,0,0.0,0,0,0,0,10.8,7.72
15,37.1,1,78.9,4,0,0,0,74.6,2.6
15,35.9,1,89.2,3,0,0,0,59.5,1.56
15,34.3,1,59.6,2,0,1,0,46.3,2.07
15,32.6,1,67.4,2,0,1,0,58.2,1.85
15,31.1,1,74.8,2,0,1,0,66.9,1.68
15,29.6,1,45.0,5,1,1,0,29.1,2.35
15,28.5,1,15.7,1,1,1,0,28.3,2.13
15,27.4,1,33.6,4,1,1,0,24.6,2.02
15,26.2,1,41.1,4,1,1,0,19.1,2.4
15,25.4,1,21.9,5,1,1,0,29.5,1.79
15,24.3,0,0.0,0,1,0,0,5.3,4.19
15,23.6,1,34.5,1,1,0,0,23.8,1.88
15,22.5,0,0.0,0,1,0,0,5.0,4.96
15,22.2,0,0.0,0,1,0,0,10.9,3.53
15,21.5,0,0.0,0,1,0,0,2.4,4.14
15,21.2,0,0.0,0,1,0,0,5.6,4.7
15,20.8,0,0.0,0,1,0,0,10.5,4.49
16,56.4,1,39.6,5,0,0,0,30.3,4.74
16,55.5,1,44.9,1,0,0,0,22.8,4.32
16,54.3,1,41.9,5,0,0,0,29.2,4.43
16,53.2,1,35.5,1,0,0,0,31.1,4.18
16,52.4,1,66.1,4,0,0,0,26.7,3.65
16,51.3,1,30.1,4,0,0,0,58.2,3.59
16,50.1,1,57.8,2,0,0,0,33.9,3.82
16,49.1,1,51.1,5,0,0,0,32.5,3.86
16,48.1,1,56.2,1,0,0,0,57.7,3.32
16,46.9,1,69.7,2,0,0,0,57.7,3.04
16,45.6,1,68.9,1,0,0,0,59.9,3.07
16,44.2,1,78.1,3,0,0,0,80.7,2.34
16,42.7,1,76.1,3,0,0,0,94.1,2.04
16,41.1,1,80.0,3,0,0,0,84.8,1.9
16,39.3,1,79.9,3,0,0,0,76.8,2.06
16,37.7,1,71.9,3,0,0,0,95.0,2.08
16,36.4,1,86.0,3,0,0,0,74.4,1.56
16,34.4,1,90.8,3,0,0,0,82.8,1.91
16,32.9,1,92.5,3,0,0,0,86.9,1.53
16,31.0,1,96.6,3,0,0,0,94.6,1.45
16,29.3,1,43.3,5,0,0,0,17.0,2.54
16,28.5,1,16.6,1,0,0,0,12.3,2.95
16,27.8,1,21.0,4,0,0,0,29.1,2.61
16,26.8,1,40.4,5,0,0,0,23.5,2.7
16,25.9,1,37.1,1,0,0,0,31.9,2.08
16,25.0,1,21.7,1,0,0,0,27.2,2.17
16,24.0,0,0.0,0,0,0,0,4.5,5.34
16,23.7,0,0.0,0,0,0,0,8.5,5.37
16,23.3,0,0.0,0,0,0,0,3.5,5.24
16,22.8,0,0.0,0,0,0,0,8.0,5.41
16,22.2,0,0.0,0,0,0,0,4.7,5.94
16,21.8,0,0.0,0,0,0,0,4.1,4.79
16,21.3,0,0.0,0,0,0,0,9.9,5.54
16,21.0,0,0.0,0,0,1,0,3.3,4.2
16,20.4,1,16.0,5,0,1,0,16.5,1.92
16,19.4,1,43.5,1,0,1,0,16.8,1.5
16,18.5,1,36.2,4,0,1,0,23.4,0.9
16,17.3,1,17.2,4,0,1,0,34.0,1.34
16,16.4,1,20.6,4,0,1,0,30.7,1.06
16,15.2,1,69.2,4,0,1,0,56.0,1.19
16,13.9,1,53.0,1,0,1,0,31.8,0.98
16,12.8,1,32.8,5,0,1,0,31.0,0.93
16,11.8,1,36.7,4,0,1,0,49.1,0.51
16,10.6,1,66.2,2,0,1,0,47.9,0.6
16,8.9,1,40.3,2,0,1,0,57.9,0.58
16,7.8,1,50.4,1,0,1,0,54.7,0.4
16,6.6,1,61.2,4,0,0,0,54.4,0.38
16,5.4,1,68.9,5,0,0,0,51.9,0.6
16,4.2,1,67.8,2,0,0,0,55.2,0.44
16,3.0,1,52.4,1,0,0,0,56.4,0.28
16,1.9,1,63.6,1,0,0,0,58.8,0.19
16,0.7,1,24.9,4,0,0,0,25.6,0.04
17,58.9,1,32.7,5,1,1,0,24.1,4.68
17,57.6,1,40.1,4,1,1,0,14.3,4.12
17,56.6,1,44.3,1,1,1,0,27.3,3.92
17,55.4,1,32.3,4,1,1,0,17.6,3.86
17,54.2,1,43.2,4,1,1,0,13.2,4.06
17,53.1,1,28.5,1,1,1,0,34.6,3.64
17,52.0,1,33.5,1,1,1,0,24.4,4.01
17,50.9,1,25.2,1,1,1,0,11.6,4.4
17,49.9,1,28.6,1,1,1,0,15.0,3.86
17,48.6,1,40.2,5,0,1,0,25.0,3.56
17,47.5,1,43.1,1,0,1,0,18.3,3.35
17,46.4,1,43.3,4,0,1,0,18.9,3.5
17,45.4,1,39.0,1,0,1,0,16.5,3.59
17,44.3,1,22.8,5,0,1,0,17.1,3.75
17,43.6,1,17.8,4,0,1,0,23.0,3.42
17,42.3,1,22.2,4,0,1,0,18.6,3.64
17,41.2,1,35.6,4,0,1,0,15.1,3.62
17,40.1,1,41.8,5,0,1,0,25.6,3.09
17,39.1,1,16.0,4,0,1,0,33.2,3.22
17,37.9,1,18.4,4,0,1,0,33.1,2.67
17,36.8,1,44.4,5,0,0,0,24.8,3.15
17,35.9,1,27.9,1,0,0,0,34.3,2.95
17,35.0,1,93.4,3,0,0,0,79.0,1.63
17,33.2,1,70.7,3,0,0,0,97.5,1.59
17,31.1,1,68.9,3,0,0,0,96.8,1.54
17,29.1,1,92.5,2,0,0,0,45.9,2.04
17,27.8,1,63.3,1,0,0,0,32.0,1.75
17,26.7,1,98.8,3,0,0,0,97.1,1.54
17,25.1,1,90.4,3,0,0,0,77.7,1.31
17,23.6,1,85.8,3,0,0,0,81.4,1.25
17,21.9,1,73.7,3,0,0,0,91.5,1.0
17,19.8,1,74.7,3,0,0,0,70.1,1.2
17,18.2,1,69.2,3,0,0,0,90.1,0.45
17,16.3,1,75.8,3,0,1,0,75.9,0.8
17,14.3,1,84.0,3,0,0,0,71.8,0.81
17,12.1,1,81.6,3,0,0,0,75.6,0.36
17,10.2,1,68.8,3,0,0,0,81.6,0.54
17,8.5,1,82.9,3,0,0,0,88.2,0.5
17,6.9,1,72.0,3,0,0,0,85.2,0.27
17,4.8,1,96.5,3,0,0,0,84.1,0.33
17,3.3,1,76.9,3,0,0,0,77.0,0.12
17,1.7,1,76.4,2,0,0,0,74.9,0.0
17,0.2,1,83.3,2,0,0,0,72.2,0.04
18,61.3,1,91.8,2,1,0,0,61.8,3.29
18,59.7,1,95.2,3,1,0,0,82.2,2.49
